"ID","wgt","assign","treat","r52","work52","y52","h52","w52","r130","work130","y130","h130","w130","r208","work208","y208","h208","w208","TOTHRSW","EARNY4"
3695182,9.307692,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,1,0,0,0,NA,18.359016957,0
3695205,19.99454,0,0,1,1,150,30,5,1,1,247.2,48,5.15,1,1,286,40,7.15,25.317307692,225.65776143
3695218,9.307692,1,1,1,0,0,0,NA,1,1,289.52,56,5.17,1,0,0,0,NA,12.730769231,0
3696039,12.49659,0,0,1,0,0,0,NA,1,1,660,48,13.75,1,0,0,0,NA,32.307692308,518.08666474
3696110,9.307692,1,1,1,0,0,0,NA,1,1,480,48,10,1,1,560,35,16,23.394230769,530.53228973
3696152,19.99454,0,0,1,0,0,0,NA,1,1,330,40,8.25,1,1,350,40,8.75,16.923076923,331.58268108
3696165,9.307692,1,0,1,1,294,40,7.35,1,0,0,0,NA,1,1,297.5,35,8.5,29.490384615,281.84527892
3697041,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3697054,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,312,48,6.5,10.461538462,147.16214181
3697070,9.307692,1,1,1,1,236.25,45,5.25,1,1,480,60,8,1,1,425,50,8.5,21.825481789,402.63611274
3698053,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0.3365384615,7.6844743879
3698082,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,6.6538461538,124.41529961
3698105,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3698163,9.307692,1,1,1,1,240,40,6,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3699052,6.467032,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,9.7788461538,0
3699104,12.49659,0,0,1,1,326,40,8.15,1,1,420,40,10.5,1,1,509.2,40,12.73,38.269230769,482.40543202
3699133,6.467032,1,1,1,1,360,45,8,1,1,442,40,11.05,1,1,442,40,11.05,39.466346154,418.74155725
3701047,12.49659,0,0,1,0,0,0,NA,1,1,304.8,48,6.35,1,0,0,0,NA,8.8653846154,34.580134746
3702127,6.467032,1,0,1,0,0,0,NA,1,1,280,40,7,1,1,300,40,7.5,25.747896379,368.79284409
3702130,9.307692,1,0,1,1,346.5,42,8.25,1,1,307.5,30,10.25,1,1,430,40,10.75,36.548076923,407.37300819
3706013,12.49659,0,0,1,0,0,0,NA,1,1,200,56,3.57142857142857,1,1,180.25,35,5.15,30.048076923,295.90308689
3706055,9.307692,1,0,1,0,0,0,NA,1,1,92.7,18,5.15,1,1,195,30,6.5,10.423076923,174.03554728
3707038,12.49659,0,0,1,1,107.39030023,84,1.27845595511905,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3708037,6.467032,1,0,1,1,170.75,31,5.50806451612903,1,1,154.72,16,9.67,1,1,395.6,40,9.89,36.028846154,374.78316753
3710012,9.307692,1,0,1,1,340,40,8.5,1,0,0,0,NA,1,1,520,40,13,21.740384615,383.53588624
3714034,9.307692,1,1,1,0,0,0,NA,1,1,480,48,10,1,1,600,54,11.1111111111111,35.278846154,523.5147369
3715017,19.99454,0,0,1,1,130,42,3.09523809523810,1,1,123.6,24,5.15,1,0,0,0,NA,9.5192307692,89.652201193
3716090,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,486,54,9,14,452.52220636
3719026,6.467032,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3720015,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,486,54,9,2.5961538462,87.695618624
3720099,6.467032,1,1,1,0,0,0,NA,1,1,250,40,6.25,1,1,160.5,30,5.35,12,81.686514001
3721153,9.307692,1,0,1,0,0,0,NA,1,1,302,40,7.55,1,0,0,0,NA,18.197115385,0
3721195,6.467032,1,1,1,0,0,0,NA,1,1,112.5,40,2.8125,1,0,0,0,NA,5.2692307692,0
3723041,9.307692,1,1,1,0,0,0,NA,1,1,148.8,24,6.2,1,0,0,0,NA,4.6153846154,5.4449989949
3723067,12.49659,0,0,1,1,853.5,84,10.1607142857143,1,1,2268,84,27,1,1,1160,50,23.2,69.125,1437.9339316
3724011,12.49659,0,0,1,1,178.5,42,4.25,1,0,0,0,NA,1,0,0,0,NA,18.111148897,100.49898091
3728017,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,14.826923077,399.37191135
3729061,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,1,378,54,7,7.4230769231,190.00227015
3730063,19.99454,0,0,1,1,176,40,4.4,1,1,310.8,42,7.4,1,1,375.12,36,10.42,41.048076923,463.76188936
3731062,9.307692,1,0,1,0,0,0,NA,1,1,220,40,5.5,1,1,206,40,5.15,20.639423077,195.16009229
3731101,9.307692,1,1,1,1,30,10,3,1,1,455,84,5.41666666666667,1,1,350,56,6.25,45.048076923,331.58268108
3732074,9.307692,1,1,1,1,292.5,45,6.5,1,1,302.4,36,8.4,1,1,612,48,12.75,28.134615385,488.77418735
3732100,12.49659,0,0,1,0,0,0,NA,1,1,242.12070434,40,6.0530176085,1,0,0,0,NA,7.2596153846,0
3732236,9.307692,1,1,1,1,175,35,5,1,1,259.2,48,5.4,1,1,194.4,36,5.4,25.956730769,184.17049486
3732249,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3734030,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3737037,12.49659,0,0,1,0,0,0,NA,1,1,360,40,9,1,1,280,40,7,30.731101331,381.59445
3738078,6.467032,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,18.775732339,0
3739064,13.10258,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,18.111148897,229.03523363
3739093,9.307692,1,1,1,1,200,40,5,1,1,292.5,45,6.5,1,0,0,0,NA,32.971153846,17.61940199
3739174,9.307692,1,1,1,0,0,0,NA,1,1,600,60,10,1,1,432,54,8,27.169011725,320.45937192
3739187,12.49659,0,0,1,0,0,0,NA,1,1,155,25,6.2,1,1,110,20,5.5,6.4663461538,20.779548237
3740011,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,2.0769230769,0
3740082,9.307692,1,1,1,0,0,0,NA,1,1,336,48,7,1,1,495,45,11,23.519230769,468.95264896
3744033,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3744046,9.307692,1,1,1,0,0,0,NA,1,1,169.95,33,5.15,1,1,231.75,45,5.15,4.4086538462,57.33893127
3744059,6.467032,1,0,1,1,204,48,4.25,1,1,240,40,6,0,NA,NA,NA,NA,NA,NA
3745029,9.307692,1,1,1,0,0,0,NA,1,1,252.35,49,5.15,1,1,218.75,35,6.25,19.149038462,207.18405032
3748071,9.307692,1,1,1,1,220,40,5.5,1,1,420,60,7,1,1,602,84,7.16666666666667,47.461538462,400.14156971
3750056,9.307692,1,1,1,1,136,32,4.25,1,0,0,0,NA,1,0,0,0,NA,1.2211538462,0
3753037,12.49659,0,0,1,0,0,0,NA,1,1,216.8591224,50,4.337182448,1,1,520.4,40,13.01,35.961538462,263.45853616
3754010,9.307692,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
3754049,9.307692,1,1,1,0,0,0,NA,1,1,324.45,63,5.15,1,1,320,40,8,14.807692308,208.02019695
3754065,12.49659,0,0,1,0,0,0,NA,1,1,1260,84,15,1,1,240,40,6,43.961538462,779.61583558
3757017,6.467032,1,1,1,0,0,0,NA,1,1,233.25635104,72,3.23967154222222,1,0,0,0,NA,23.615384615,116.63934339
3759028,9.307692,1,1,1,1,273,42,6.5,1,1,312,48,6.5,1,1,252,42,6,32.865384615,186.48510454
3759031,6.467032,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,4.6153846154,69.107349152
3763085,9.307692,1,1,1,1,191.25,45,4.25,1,0,0,0,NA,1,1,432,54,8,27.573116272,363.63087156
3765012,9.307692,1,1,1,0,0,0,NA,1,1,400,40,10,1,0,0,0,NA,19.5,430.33056573
3765096,12.49659,0,0,1,0,0,0,NA,1,1,550,40,13.75,1,1,456.4,40,11.41,29.567307692,432.38381613
3771019,9.307692,1,1,1,1,114,24,4.75,1,1,84,16,5.25,1,1,210,35,6,12.346153846,135.27824943
3771116,6.467032,1,0,1,0,0,0,NA,1,0,0,0,NA,1,1,267.75,35,7.65,11.235576923,253.66075103
3771129,9.307692,1,0,1,0,0,0,NA,1,1,120,20,6,0,NA,NA,NA,NA,NA,NA
3772018,9.307692,1,1,1,0,0,0,NA,1,1,280,40,7,1,1,200,45,4.44444444444444,18.359016957,348.87257024
3772089,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,8.9182692308,167.51258379
3774016,19.99454,0,0,1,1,171,36,4.75,1,1,390.8,61,6.40655737704918,1,1,35,12,2.91666666666667,38.043269231,33.158268108
3778151,6.467032,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,5.7788461538,82.333654157
3778177,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3778180,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
3779066,12.49659,0,0,1,1,372,48,7.75,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3779082,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,1,162,30,5.4,7.1538461538,109.01523914
3780039,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3781012,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
3781025,6.467032,1,0,1,1,200,40,5,1,0,0,0,NA,1,1,220,40,5.5,17.5,123.89418127
3781041,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,270,40,6.75,20.408653846,240.97229623
3781070,12.49659,0,0,1,0,0,0,NA,1,1,120,20,6,1,0,0,0,NA,12.346153846,299.63752939
3781148,9.307692,1,0,1,1,240,40,6,1,1,351.03926097,80,4.387990762125,1,1,75,10,7.5,25.093078843,269.39389949
3781177,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,1,1923.0576923,70,27.4722527471429,39.846153846,1821.8646443
3781193,9.307692,1,1,1,0,0,0,NA,1,1,264.4,40,6.61,1,1,55.5,10,5.55,16.028846154,12.345456969
3781274,9.307692,1,1,1,0,0,0,NA,1,1,260,40,6.5,0,NA,NA,NA,NA,NA,NA
3781339,12.49659,0,0,1,1,243.2,40,6.08,1,1,348,58,6,1,1,280,40,7,42.326923077,266.07118504
3781368,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,1.3557692308,2.1955641108
3781588,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,18.461538462,169.05843653
3781685,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,2.0769230769,0
3782024,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3784019,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,500,84,5.95238095238095,35.923076923,473.6895444
3784035,6.467032,1,1,1,0,0,0,NA,1,1,264.181152045285,56,4.71752057223723,1,1,340,40,8.5,35.528846154,455.45281719
3784048,9.307692,1,1,1,0,0,0,NA,1,1,260,40,6.5,1,1,300,52,5.76923076923077,8.2019230769,69.924411905
3786020,9.307692,1,1,1,0,0,0,NA,1,1,244,40,6.1,1,1,200,35,5.71428571428571,19.653846154,146.47935392
3787058,9.307692,1,1,1,1,789.6,84,9.4,1,1,644,70,9.2,1,1,240,40,6,36.241357702,254.82559903
3788028,6.467032,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,200,24,8.33333333333333,13,189.47581776
3789030,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,217.5,30,7.25,4.7596153846,116.70592695
3789043,6.467032,1,1,1,1,200,40,5,1,1,570,60,9.5,1,1,374.4,40,9.36,32.144230769,354.60438144
3791015,9.307692,1,1,1,1,175,35,5,1,0,0,0,NA,1,0,0,0,NA,13.317307692,0
3795011,9.307692,1,0,1,1,90,20,4.5,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3795024,6.467032,1,0,1,1,180,36,5,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3799017,9.307692,1,1,1,0,0,0,NA,1,1,432,54,8,1,0,0,0,NA,28.105769231,307.08728366
3800045,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,6.2548076923,42.584795567
3800058,12.49659,0,0,1,1,176,40,4.4,1,1,240,48,5,1,1,210,56,3.75,27.307692308,198.94960865
3801015,9.307692,1,0,1,1,200,40,5,1,1,336,48,7,1,1,350.53618131,40,8.76340453275,42,422.99203848
3802014,12.49659,0,0,1,1,240,48,5,1,1,310.77875289,59,5.26743648966102,1,1,244,40,6.1,46.396441896,309.94313687
3803039,12.49659,0,0,1,1,142.5,30,4.75,1,1,360,40,9,1,1,694,40,17.35,27.860576923,657.48108763
3803110,9.307692,1,0,1,0,0,0,NA,1,1,240,40,6,1,1,315,45,7,16.985576923,281.1343456
3805066,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,360,60,6,19.230769231,315.03550447
3806049,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,210,40,5.25,10.961538462,198.94960865
3806078,6.467032,1,0,1,0,0,0,NA,1,0,0,0,NA,1,1,240,40,6,10.384615385,227.37098131
3806104,6.467032,1,1,1,0,0,0,NA,1,1,240,40,6,1,1,220,40,5.5,25.980769231,276.27963701
3806214,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,NA,0
3808018,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
3808047,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3809017,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,198,36,5.5,8.8846153846,178.25552439
3810019,19.99454,0,0,1,1,141.75,35,4.05,1,1,10,2,5,1,1,236.25,35,6.75,15.301828232,181.17757005
3810093,9.307692,1,1,1,1,118.75,25,4.75,1,1,216.3,42,5.15,1,1,309,60,5.15,17.783716301,152.90442265
3810161,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,5.9230769231,0
3810187,12.49659,0,0,1,1,357,84,4.25,1,0,0,0,NA,1,1,274,40,6.85,21.096153846,217.19476741
3810226,9.307692,1,1,1,0,0,0,NA,1,1,300,40,7.5,1,1,270,45,6,14.264423077,208.11104563
3811047,6.467032,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3812062,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3812156,12.49659,0,0,1,1,175,27,6.48148148148148,1,1,330,50,6.6,1,1,258.75,45,5.75,28.538461538,135.65724937
3813045,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,5.6538461538,82.99232339
3814028,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
3814057,12.49659,0,0,1,1,260,40,6.5,1,0,0,0,NA,1,1,231.75,45,5.15,28.100961538,253.74080485
3830044,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3830073,9.307692,1,0,1,1,500,36,13.8888888888889,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3831027,6.467032,1,1,1,0,0,0,NA,1,1,290,40,7.25,1,1,431.2,56,7.7,21.495192308,206.09348917
3833038,12.49659,0,0,1,1,180,30,6,1,1,270,36,7.5,1,1,486,54,9,21.894230769,109.76195144
3836048,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,7.7884615385,0
3836077,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,1.7307692308,0
3842016,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,753.06,84,8.965,23.211538462,827.10765573
3843031,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,200,32,6.25,9.5,169.753016
3843060,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
3845055,9.307692,1,1,1,0,0,0,NA,1,1,128.75,25,5.15,1,0,0,0,NA,30.663461538,420.80766719
3846012,12.49659,0,0,1,1,227.5,35,6.5,1,0,0,0,NA,1,1,350,50,7,27.1875,209.1799819
3846070,9.307692,1,1,1,1,120,24,5,1,1,305.1,54,5.65,1,0,0,0,NA,18.961538462,207.93636441
3846148,9.307692,1,1,1,0,0,0,NA,1,1,324,54,6,1,1,603,60,10.05,19.096153846,284.41913947
3848191,9.307692,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
3848201,9.307692,1,1,1,1,200,40,5,1,0,0,0,NA,1,1,150,40,3.75,11.701923077,18.946584271
3848214,12.49659,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,1,1,230,40,5.75,NA,70.611431323
3848337,9.307692,1,1,1,1,351,54,6.5,1,1,660,60,11,1,1,216,36,6,42.634615385,213.85525245
3848353,9.307692,1,NA,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,2.1634615385,50.039187046
3848382,19.99454,0,0,1,1,200,40,5,1,0,0,0,NA,1,1,157,63,2.49206349206349,30.956730769,148.73851694
3848492,12.49659,0,0,1,0,0,0,NA,1,1,500,50,10,1,0,0,0,NA,24.874051209,340.67909955
3848560,9.307692,1,1,1,1,310.004320833331,60,5.16673868055552,1,1,1000,70,14.2857142857143,1,1,1100,84,13.0952380952381,58.173076923,1042.1169977
3848609,9.307692,1,1,1,1,150,21,7.14285714285714,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3849035,12.49659,0,0,1,1,160.35591216,36,4.45433089333333,1,0,0,0,NA,1,0,0,0,NA,16.961538462,0
3850066,12.49659,0,0,1,1,332.5,70,4.75,1,1,648.66666667,84,7.7222222222619,1,1,300,40,7.5,41.105769231,292.80000982
3850095,9.307692,1,1,1,1,140,28,5,1,1,192,32,6,0,NA,NA,NA,NA,NA,NA
3850202,9.307692,1,0,1,1,170,40,4.25,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
3850309,9.307692,1,0,1,1,77.25,15,5.15,1,1,165,30,5.5,1,1,630,84,7.5,29.432692308,342.93183653
3850341,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3852019,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,8.8942307692,199.74534314
3853018,12.49659,0,0,1,1,175,35,5,1,1,220,40,5.5,1,0,0,0,NA,24.751628659,199.40321156
3853021,9.307692,1,1,1,1,273,42,6.5,1,1,180,30,6,1,0,0,0,NA,28.538461538,192.1118597
3854020,9.307692,1,1,1,0,0,0,NA,1,1,360,48,7.5,1,1,204,24,8.5,14.346153846,324.99918077
3854059,9.307692,1,1,1,0,0,0,NA,1,1,480,40,12,1,1,300,25,12,20.072115385,284.21372664
3854172,9.307692,1,1,1,1,180,40,4.5,1,1,280,40,7,1,1,408,48,8.5,34.615384615,386.53066823
3854198,9.307692,1,1,1,0,0,0,NA,1,1,380,40,9.5,1,1,241.6,32,7.55,28.038461538,285.80748568
3854224,12.49659,0,0,1,0,0,0,NA,1,1,660.1875,84,7.859375,1,1,300,40,7.5,24.004807692,315.94253968
3854253,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3854431,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,245.6,40,6.14,9.0480769231,123.0114196
3855074,19.99454,0,0,1,1,500,52,9.61538461538461,0,NA,NA,NA,NA,0,NA,NA,NA,NA,20.639503624,NA
3855087,12.49659,0,0,1,0,0,0,NA,1,1,180.25,35,5.15,1,1,183.75,35,5.25,29.860576923,174.08090757
3855155,9.307692,1,1,1,1,160.5,30,5.35,1,1,240,40,6,1,0,0,0,NA,23.360576923,86.867494045
3855184,9.307692,1,1,1,0,0,0,NA,1,1,248,40,6.2,1,1,323.4111556,40,8.08527889,25.384615385,139.30490006
3856044,6.467032,1,0,1,1,210,40,5.25,1,0,0,0,NA,1,0,0,0,NA,18.091346154,119.11909183
3856086,12.49659,0,0,1,0,0,0,NA,1,1,300,50,6,1,0,0,0,NA,20.620736517,124.56545071
3856125,12.49659,0,0,1,1,144,32,4.5,1,0,0,0,NA,1,1,286,40,7.15,18.1875,270.9504194
3856196,9.307692,1,1,1,0,0,0,NA,1,1,210,42,5,0,NA,NA,NA,NA,NA,NA
3857014,6.467032,1,1,1,0,0,0,NA,1,1,154.5,30,5.15,0,NA,NA,NA,NA,18.359016957,NA
3857027,9.307692,1,NA,1,1,278,40,6.95,1,1,240,40,6,1,1,375,50,7.5,29.740384615,292.02936262
3857124,12.49659,0,0,1,1,180,40,4.5,1,1,250,40,6.25,1,1,200,40,5,36.033653846,189.47581776
3859041,9.307692,1,0,1,0,0,0,NA,1,1,256.25,25,10.25,0,NA,NA,NA,NA,NA,NA
3859067,12.49659,0,0,1,1,204,48,4.25,1,1,310,40,7.75,1,1,320,48,6.66666666666667,41.769230769,303.16130842
3862012,12.49659,0,0,1,1,250,40,6.25,1,1,276,48,5.75,1,1,394,52,7.57692307692308,34.538461538,228.94537193
3863011,12.49659,0,0,1,1,143.75,25,5.75,1,1,280,40,7,1,1,320,40,8,28.533653846,303.0806679
3863024,9.307692,1,1,1,0,0,0,NA,1,1,200,40,5,1,1,312,48,6.5,17.604036523,211.77947311
3864023,9.307692,1,1,1,1,164.5,35,4.7,1,1,180.25,35,5.15,1,1,204,40,5.1,32.932692308,193.21392579
3864036,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3864052,19.99454,0,0,1,0,0,0,NA,1,1,212,40,5.3,1,1,154.5,30,5.15,14.788461538,50.302649672
3866050,9.307692,1,1,1,1,240,40,6,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3866063,12.49659,0,0,1,1,252,42,6,1,1,386,76,5.07894736842105,1,1,168.75,25,6.75,19.286988072,173.90479939
3869031,9.307692,1,1,1,1,240,40,6,1,1,288,48,6,1,1,756,84,9,28.134615385,105.09318044
3869060,12.49659,0,0,1,1,312.4,40,7.81,1,1,737.33333333,84,8.7777777777381,1,0,0,0,NA,28.615384615,0
3870020,12.49659,0,0,1,1,560,70,8,0,NA,NA,NA,NA,1,1,225,25,9,24.874051209,264.33342387
3879018,12.49659,0,0,1,1,352,56,6.28571428571429,1,1,310.8,40,7.77,1,1,260,40,6.5,41.75,353.22092615
3880023,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,3.0384615385,16.960732756
3882018,9.307692,1,1,1,0,0,0,NA,1,1,348.75,45,7.75,1,1,288,48,6,29.600961538,280.65833554
3883017,6.467032,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3885015,12.49659,0,0,1,1,360,45,8,1,1,780,60,13,1,1,360,40,9,30.731101331,304.05649613
3885031,9.307692,1,1,1,0,0,0,NA,1,1,300,40,7.5,1,0,0,0,NA,25.747896379,165.83769834
3887042,6.467032,1,1,1,1,269.6,40,6.74,1,1,315,60,5.25,1,1,252,35,7.2,35.168269231,245.62864566
3887084,9.307692,1,1,1,1,92.378752887,72,1.28303823454167,1,1,300,40,7.5,1,1,40,40,1,35.038461538,62.516809053
3887107,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,14.644230769,179.82609824
3888038,12.49659,0,0,1,1,153,36,4.25,1,0,0,0,NA,1,0,0,0,NA,3.375,0
3888070,6.467032,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3888083,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,1,300,66,4.54545454545455,18.111148897,229.03523363
3889024,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,6.7307692308,64.959717499
3890013,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,3.1730769231,0
3890042,12.49659,0,0,1,1,270,45,6,1,0,0,0,NA,1,1,310.5,54,5.75,13.25,199.59706381
3890084,6.467032,1,1,1,0,0,0,NA,1,0,0,0,NA,1,1,168,24,7,4.7884615385,94.567765789
3890110,6.467032,1,1,1,1,260,40,6.5,1,1,260,40,6.5,1,1,280,40,7,31.692307692,264.09780236
3890136,6.467032,1,1,1,0,0,0,NA,1,1,234,36,6.5,1,0,0,0,NA,8.6346153846,79.918533635
3893010,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3893049,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3894051,9.307692,1,1,1,0,0,0,NA,1,1,206,40,5.15,0,NA,NA,NA,NA,NA,NA
3894064,6.467032,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
3894080,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,9.0048076923,33.937760306
3895018,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3895034,19.99454,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,22.466346154,244.53095285
3903010,9.307692,1,1,1,0,0,0,NA,1,1,279.2,40,6.98,1,1,320,40,8,30.697115385,303.0806679
3904158,9.307692,1,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,4.1394230769,0
3904174,6.467032,1,0,1,0,0,0,NA,1,0,0,0,NA,1,1,316,40,7.9,14.341346154,318.50334552
3904255,19.99454,0,0,1,1,256,32,8,1,1,350,35,10,1,1,350,35,10,34.677884615,331.49448052
3904271,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,0,0
3904284,9.307692,1,0,1,1,241.556121521386,16,15.0972575950867,1,1,92,16,5.75,1,1,196.5,30,6.55,21.673076923,116.67575763
3904310,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3904404,12.49659,0,0,1,1,244,40,6.1,1,1,144,24,6,1,1,459,54,8.5,39.730769231,336.67230932
3904446,9.307692,1,0,1,1,330,48,6.875,1,1,150,16,9.375,1,1,350,50,7,54.379807692,287.53745738
3905076,9.307692,1,1,1,1,292.5,45,6.5,1,0,0,0,NA,1,0,0,0,NA,14.975961538,221.19293481
3905089,12.49659,0,0,1,1,336,48,7,1,0,0,0,NA,1,1,504,72,7,45.139423077,477.35205194
3906020,12.49659,0,0,0,NA,NA,NA,NA,1,1,54,40,1.35,1,1,54,40,1.35,NA,51.144862708
3908015,19.99454,0,0,1,0,0,0,NA,1,1,500,50,10,1,1,770,40,19.25,23.067307692,593.72584742
3912056,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3916036,12.49659,0,0,1,0,0,0,NA,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA
3916081,9.307692,1,1,1,0,0,0,NA,1,0,0,0,NA,1,0,0,0,NA,9.8846153846,306.47330532
