"const","wgt","female","age","haschld","educ","educ.m","educ.f","currjob","mosinjob","yr_work1","earn_yr","white","partnered","evarrst","p_inc","hh_inc","R.educ.m","R.educ.f","R.hh_inc","I.educ.m","I.educ.f","I.hh_inc"
1,19.99454,1,19.73973,0,12,10,10,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,10,10,0
1,9.307692,1,16.83014,0,10,13,13.1960358800736,1,8.5,1,0.139716076673205,1,0,0,0,1,1,0,0,13,0,0
1,6.467032,1,17.87945,0,9,13,13,0,7.5,1,0.66123071733382,1,0,0,1,1,1,1,0,13,13,0
1,9.307692,0,21.11781,0,11,8,10,0,4.30181112672761,1,-0.395016291408278,1,0,0,0,0,1,1,0,8,10,0
1,9.307692,1,16.39178,0,10,12,11,0,1,1,-0.571603419224614,0,0,0,1,1,1,1,1,12,11,1
1,6.467032,1,20.29315,0,11,12,12,1,11.25,1,1.19811371802251,0,0,0,1,1,1,1,1,12,12,1
1,12.49659,1,21.27671,1,10,12,13.2079068424537,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,12,0,0
1,12.49659,1,22.95069,1,11,10,12,0,0,0,-0.683781229648494,0,0,1,0,0,1,1,1,10,12,0
1,12.49659,0,22.05479,0,12,12,15.4747185884836,0,5.5,1,0.97465551965814,0,1,0,0,0,1,0,1,12,0,0
1,9.307692,1,21.17808,0,10,12,17,0,3,1,-0.0144162348492052,1,0,0,0,1,1,1,1,12,17,1
1,6.467032,1,18.15068,0,10,12,12,0,11,1,-0.118405065112141,1,0,0,0,1,1,1,0,12,12,0
1,9.307692,0,20.78082,0,12,12,14,0,10,1,1.48663504643273,1,0,0,0,1,1,1,1,12,14,1
1,12.49659,0,19.78082,0,12,12,8.73462223809993,0,3,1,-0.387631810129452,0,0,1,0,0,1,0,1,12,0,0
1,12.49659,1,24.00274,0,10,0,4.24543334782491,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,0,0,0
1,19.99454,1,19.15616,0,9,7.36687936467148,12,0,0,0,-0.683781229648494,0,0,1,0,1,0,1,1,0,12,1
1,9.307692,0,16.24384,0,10,8.6559003372273,8,0,0,0,-0.683781229648494,0,0,1,0,0,0,1,0,0,8,0
1,12.49659,0,16.2411,0,8,12,12,0,2.75,1,0.0539000516989373,1,0,1,0,1,1,1,0,12,12,0
1,12.49659,1,16.94794,1,10,10.9684796198906,9.87540490011974,0,0,0,-0.683781229648494,0,0,0,0,1,0,0,0,0,0,0
1,9.307692,1,19.2548,0,11,11,14,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,11,14,0
1,9.307692,0,16.15891,0,9,12,12,1,0.25,1,-0.66863722524127,1,0,1,0,1,1,1,1,12,12,1
1,6.467032,1,16.2,0,10,12,12,0,1.25,1,-0.428015821882049,0,0,0,0,1,1,1,0,12,12,0
1,9.307692,0,22.27945,0,12,13,8.65989293920618,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,13,0,0
1,9.307692,1,16.69041,0,8,14.3118161705345,16,0,5.5,1,-0.572725197328853,0,0,0,0,0,0,1,1,0,16,0
1,12.49659,0,23.90959,1,10,10.6163280924039,10.6850275531298,0,7.25,1,0.872125000930714,0,0,0,1,1,0,0,0,0,0,0
1,12.49659,0,24.86301,1,10,16.8397537390139,16.3297069269312,1,10.25,1,0.558027131743851,0,0,0,0,0,0,0,1,0,0,0
1,9.307692,0,19.24657,0,10,12,9.63376137006657,1,2.5,1,-0.227778430275424,0,0,0,0,0,1,0,0,12,0,0
1,9.307692,0,22.98082,0,11,12,12,0,8.75,1,1.04263527277501,1,0,1,0,0,1,1,1,12,12,0
1,9.307692,1,16.88493,0,8,9,15.6308938759987,1,9.5,1,-0.0129579233136948,1,0,0,0,0,1,0,0,9,0,0
1,9.307692,0,19.35342,1,10,12.0835517508282,8.02787269843696,0,7.19868669242488,1,0.291016937524449,1,0,0,0,0,0,0,1,0,0,0
1,9.307692,0,24.77808,0,9,12.5372233612576,14,0,4.75,1,0.867862244134606,1,0,1,1,1,0,1,0,0,14,0
1,12.49659,0,19.56986,1,9,12,11,0,3.25,1,-0.235350432479036,1,0,0,0,0,1,1,1,12,11,0
1,9.307692,0,16.47945,0,10,16,12,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,0,16,12,0
1,19.99454,1,16.96986,1,10,13,12,0,4.75,1,-0.466380633047015,0,0,0,0,1,1,1,0,13,12,0
1,12.49659,0,20.78356,0,11,10,9.85799352794796,0,11.75,1,2.16463773263465,0,0,0,0,0,1,0,1,10,0,0
1,9.307692,0,19.01644,0,8,12,12,1,6,1,1.19362660560555,1,0,1,0,0,1,1,0,12,12,0
1,19.99454,1,19.32329,0,9,12.9733635856700,13.7498389710567,0,2.5,1,-0.396606034963362,0,0,0,0,0,0,0,0,0,0,0
1,9.307692,1,19.2274,0,9,12,10,0,0,0,-0.683781229648494,1,0,0,0,1,1,1,0,12,10,0
1,12.49659,0,23.64931,1,9,8.03002376450249,10.8193278144692,1,6.75,1,0.891195228702773,0,0,0,0,0,0,0,1,0,0,0
1,9.307692,0,18.31233,0,8,16.0352550945740,14.5746292757823,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,0,0,0,0
1,9.307692,1,19.56164,1,11,12,12,0,2.75,1,-0.0618674486585062,0,0,1,0,1,1,1,1,12,12,1
1,12.49659,0,19.49589,1,10,17.5442595626582,18.7660597642097,1,13,1,2.32078924474469,1,1,1,1,1,0,0,1,0,0,1
1,12.49659,0,18.10685,0,9,14,13.2218106746066,0,0,0,-0.683781229648494,1,0,0,0,0,1,0,1,14,0,0
1,9.307692,1,17.2274,0,10,14.7716497694307,12,0,3.75,1,0.0574897416325015,0,0,0,0,1,0,1,0,0,12,0
1,12.49659,0,17.03288,0,10,12,14.0688817409503,0,9.75,1,-0.0275410386687991,0,0,0,0,0,1,0,0,12,0,0
1,9.307692,0,18.77808,0,8,9,11.8688115571639,1,6.61447654618729,1,0.4089033729478,0,0,1,0,1,1,0,0,9,0,0
1,6.467032,1,23.18904,1,9,12,7.73404107588173,0,4,1,0.105950555735617,0,0,0,0,0,1,0,1,12,0,0
1,12.49659,1,19.8137,1,11,12.3401746374810,11.9564871970432,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,1,0,0,0
1,12.49659,0,17.3863,0,10,10.1866741967111,9.58679776633702,1,12.3254623110978,1,1.71983811680334,0,0,1,0,1,0,0,0,0,0,0
1,9.307692,0,16.39726,0,9,11,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,0,11,12,0
1,12.49659,1,16.59726,1,10,12,4,0,5.78305206248062,1,-0.170264692956112,0,0,0,0,1,1,1,0,12,4,0
1,9.307692,1,19.01918,0,11,12,12,1,5.25,1,-0.0383101084694916,1,0,0,0,0,1,1,1,12,12,0
1,12.49659,0,17.8548,0,10,12,12,0,0,0,-0.683781229648494,1,0,0,0,0,1,1,0,12,12,0
1,12.49659,1,16.9863,0,10,14,8.74775656105194,1,8.25,1,-0.309107342832736,0,1,0,0,0,1,0,0,14,0,0
1,9.307692,1,17.52055,0,10,12,13.9204368986156,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,12,0,0
1,19.99454,1,20.1726,1,6,12,12,0,3.25,1,-0.543783322239492,0,0,0,0,0,1,1,0,12,12,0
1,9.307692,1,17.12877,0,11,14,12,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,14,12,1
1,9.307692,0,16.26027,0,9,12,13,0,1,1,-0.678396694748147,1,0,1,0,1,1,1,0,12,13,0
1,19.99454,1,20.5726,0,12,12,9.89727350803295,0,7.5,1,4.13986461857832,0,0,0,0,0,1,0,1,12,0,0
1,12.49659,0,20.86849,0,12,8.19625699797244,10.8358557507965,0,4.5,1,0.54613628383892,0,0,0,1,1,0,0,1,0,0,1
1,9.307692,1,17.89589,0,9,16,16,0,4.75,1,0.170464764281517,0,0,0,0,0,1,1,0,16,16,0
1,9.307692,0,16.73151,0,8,12,9,0,0,0,-0.683781229648494,1,0,1,0,0,1,1,1,12,9,0
1,9.307692,1,18.67945,0,12,13,16,0,9.75,1,-0.0763383862031867,0,0,0,0,1,1,1,1,13,16,1
1,9.307692,0,16.98082,0,9,13,12.4627232117561,0,3.25,1,-0.187955307574947,0,0,1,0,0,1,0,0,13,0,0
1,9.307692,0,20.14247,0,12,14,18,1,12,1,1.50233993989207,1,1,1,1,1,1,1,1,14,18,1
1,9.307692,0,20.05206,0,11,12,12,0,1.25,1,-0.459425608800735,0,0,0,0,0,1,1,1,12,12,0
1,19.99454,1,24.11781,1,9,11,11,0,9.75,1,1.54631364157823,0,0,0,1,1,1,1,1,11,11,1
1,12.49659,0,17.4137,0,9,8,14.6946770400386,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,8,0,0
1,9.307692,1,22.19452,0,8,12,14.1294373913613,0,5.5,1,1.00112948291818,0,0,0,0,0,1,0,1,12,0,0
1,9.307692,0,16.06575,0,8,11,12,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,0,11,12,0
1,12.49659,0,18.01096,0,10,11,14,0,0,0,-0.683781229648494,0,0,1,0,1,1,1,0,11,14,0
1,12.49659,0,16.32329,0,10,12,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,0,12,12,0
1,9.307692,1,21.27397,0,12,12,12.1657142129524,0,10,1,0.348254626251197,0,1,0,1,1,1,0,1,12,0,1
1,9.307692,0,16.52329,0,8,11,6.97438866843063,0,0.75,1,-0.592917203205151,0,0,0,0,0,1,0,0,11,0,0
1,9.307692,0,17,0,9.03390504879774,17.3246959248701,13.8445523209027,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,0,0,0,0
1,19.99454,1,17.47123,0,10,12,12,0,0,0,-0.683781229648494,1,1,1,0,1,1,1,0,12,12,0
1,9.307692,0,18.10411,0,10,12,9,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,12,9,1
1,12.49659,1,21,1,10.9444253579484,11.6240191849875,12.0045819723546,0,4.94536593965738,1,0.93564360513479,0,0,1,0,0,0,0,0,0,0,0
1,6.467032,0,18.27671,1,12,11,7.51203679149812,0,3.5,1,-0.0609700261751152,0,1,0,0,0,1,0,0,11,0,0
1,6.467032,0,17.13425,0,9,14,14.5712034708407,0,7.04273015607231,1,-0.465133226324605,0,0,1,0,0,1,0,0,14,0,0
1,12.49659,0,16.6274,0,9,14,12,0,1.75,1,-0.369683360461631,0,0,1,0,0,1,1,0,14,12,0
1,9.307692,0,17.58356,0,8,8.50700812773479,11.3159803449230,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,0,0,0,0
1,12.49659,0,16.98904,0,9,10,11,0,3.75,1,-0.478776281098854,1,0,0,0,1,1,1,1,10,11,1
1,9.307692,1,19.45205,0,11,0,1.34407566682772,0,4.68722516509391,1,0.0133594791805695,0,0,1,0,0,1,0,0,0,0,0
1,9.307692,0,17.16164,0,8,12,8,0,1.5,1,-0.592917203205151,1,0,1,0,0,1,1,0,12,8,0
1,19.99454,1,17.15891,0,11,10.0684256940823,8.35316949771064,0,6.50001009903193,1,0.503539157210349,0,0,0,0,0,0,0,1,0,0,0
1,12.49659,0,21.3726,0,10,12,12,0,0,0,-0.683781229648494,0,0,1,0,0,1,1,0,12,12,0
1,9.307692,0,19.58356,0,11,3,8.80000368802693,0,5,1,1.15593486130313,0,0,1,0,0,1,0,1,3,0,0
1,12.49659,1,18.29315,0,12,11,11.2229714523408,0,2.5,1,-0.407375104764055,0,0,1,0,1,1,0,1,11,0,1
1,12.49659,1,18.15616,0,8,12,12.7727097159917,0,10,1,7.1058459261857,0,0,0,1,1,1,0,0,12,0,0
1,12.49659,0,16.33151,0,10,13,11,0,0,0,-0.683781229648494,0,0,1,0,1,1,1,1,13,11,1
1,12.49659,1,19.92055,1,11,14,16.9626588220504,0,11.25,1,2.33514800447895,0,0,0,0,0,1,0,0,14,0,0
1,12.49659,0,20.06027,0,12,12,13.9437370062686,0,4.25,1,-0.137250937263353,0,0,0,0,1,1,0,0,12,0,0
1,9.307692,0,17.81644,0,10,9.66704398573373,10.8921515570280,0,4.5,1,-0.0780210533595449,0,0,1,0,1,0,0,1,0,0,1
1,12.49659,0,24.5726,0,11,16,15.615768438916,1,12.3345257164699,1,1.00784252346562,0,0,1,0,0,1,0,1,16,0,0
1,12.49659,0,16.11233,0,10,11,9.58525280755373,0,0,0,-0.683781229648494,0,0,1,0,0,1,0,1,11,0,0
1,9.307692,0,18.06027,0,9,10,12,0,5.27029409857797,1,0.186517894361786,1,0,0,0,0,1,1,1,10,12,0
1,6.467032,0,16.59452,0,9,12,17.6363299250281,0,0,0,-0.683781229648494,0,0,1,0,0,1,0,0,12,0,0
1,12.49659,1,24.8,1,11,16,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,16,12,0
1,9.307692,1,18.55069,0,9,12,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,0,12,12,0
1,9.307692,1,19.68219,0,12,12,12,0,5,1,0.111559446256811,1,0,0,0,1,1,1,0,12,12,0
1,9.307692,0,18.43014,0,9,14,11.0305918875184,0,11.25,1,1.22413897004085,1,0,0,0,0,1,0,1,14,0,0
1,12.49659,0,20.52877,1,11,12,17.9223037359293,0,3.75,1,0.171013685781467,1,0,1,0,0,1,0,1,12,0,0
1,12.49659,0,20.72329,0,12,12,12,1,5,1,0.208705430083891,1,0,1,0,0,1,1,0,12,12,0
1,9.307692,0,17.69863,0,9,11,16.9166000373958,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,11,0,0
1,9.307692,0,16.50959,0,10,14,16,1,13,1,0.920361459412982,1,0,0,0,1,1,1,1,14,16,1
1,9.307692,0,20.29589,1,11,12,12,1,13,1,0.0882696457987393,0,0,1,0,1,1,1,1,12,12,1
1,12.49659,0,21.22192,0,11,12,12.1343478271644,1,12.5,1,2.25886709339071,1,0,0,0,1,1,0,0,12,0,0
1,12.49659,0,17.45753,0,9,14,11.5777086675054,0,3,1,-0.27769755591405,0,0,0,0,0,1,0,1,14,0,0
1,9.307692,0,20.53973,0,11,11,9.26512672855242,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,11,0,0
1,9.307692,0,20.49589,0,11,11,12,0,1.5,1,-0.262441373696403,0,0,0,0,1,1,1,1,11,12,1
1,12.49659,0,16.16712,0,8,12,7,1,8.5,1,0.79164102208808,1,0,1,0,1,1,1,0,12,7,0
1,9.307692,1,18.64931,0,12,12.8718016869198,12,0,12,1,1.51436269920086,1,0,0,0,1,0,1,0,0,12,0
1,19.99454,1,17.48219,0,9,11,12,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,11,12,1
1,9.307692,0,18.92603,0,12,12,12,0,0,0,-0.683781229648494,1,0,1,0,0,1,1,1,12,12,0
1,12.49659,0,16.05754,0,8,9,10.9115624767825,0,0,0,-0.683781229648494,0,1,1,0,1,1,0,0,9,0,0
1,9.307692,0,22.63836,0,13,14,8,0,10,1,2.92251101985838,0,1,1,1,1,1,1,1,14,8,1
1,9.307692,0,16.95617,0,10,9,12.8564277351517,0,10.5,1,1.47766082159881,1,0,0,0,0,1,0,1,9,0,0
1,9.307692,1,18.36712,0,11,10.1368612591834,8,0,0,0,-0.683781229648494,1,0,0,1,1,0,1,1,0,8,1
1,12.49659,0,16.04383,0,9,12,9.21371940714769,0,0,0,-0.683781229648494,1,0,0,0,1,1,0,1,12,0,1
1,6.467032,1,19.03014,0,10,11,12,0,4,1,0.150821679905169,1,0,0,0,1,1,1,1,11,12,1
1,12.49659,0,17.84657,0,10,12,12,1,13,1,0.249538153078183,1,0,1,0,1,1,1,1,12,12,1
1,9.307692,0,23.6274,1,11,16,14.6346210919964,0,4.99018485286458,1,0.599588351187825,0,1,1,0,0,1,0,1,16,0,0
1,9.307692,0,18.32329,0,9,11,11,1,13,1,1.58989253920692,0,0,0,0,0,1,1,1,11,11,0
1,9.307692,0,18.76712,1,11,12,12,0,10,1,2.72642420723744,0,0,0,0,1,1,1,1,12,12,1
1,12.49659,0,21.13425,0,11,11,15,0,11.75,1,2.34860934172981,1,0,0,1,1,1,1,1,11,15,1
1,12.49659,0,16.59452,0,9,11,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,0,11,12,0
1,19.99454,1,16.30137,0,8,11,12,1,1.5,1,-0.616474543394166,0,0,1,0,1,1,1,0,11,12,0
1,9.307692,0,23.71233,0,12,16,12,0,9.25,1,4.97895464054894,1,0,1,1,1,1,1,1,16,12,1
1,9.307692,0,18.33699,0,10,14,13.1561770242120,0,5.5,1,0.422291981130957,1,0,0,0,1,1,0,1,14,0,1
1,9.307692,1,18.09863,0,9,5,8,0,12,1,1.47003273048999,0,0,0,0,1,1,1,1,5,8,1
1,9.307692,0,17.44658,0,11,7,10,0,9.75,1,1.80970714045350,0,0,1,0,1,1,1,0,7,10,0
1,9.307692,1,16.22192,0,9,12,12,0,0,0,-0.683781229648494,0,0,1,0,0,1,1,0,12,12,0
1,6.467032,1,20.6,1,12,14,16.8566718906692,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,1,14,0,0
1,12.49659,1,22.63288,1,12,11,12,0,8.5,1,0.536713347763314,0,0,0,0,1,1,1,1,11,12,1
1,9.307692,0,17.59178,0,11,12,12,1,6.75,1,0.086768150153134,0,0,0,0,1,1,1,1,12,12,1
1,9.307692,0,17.93699,0,8,12,11.3472251986273,0,0,0,-0.683781229648494,0,0,0,0,1,1,0,1,12,0,1
1,6.467032,1,21.89589,1,12,14,11,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,0,14,11,0
1,6.467032,1,20.18356,1,11,13.429871170055,13.10173119195,0,0,0,-0.683781229648494,0,0,0,0,0,0,0,1,0,0,0
1,12.49659,1,23.29863,1,12,12,13,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,1,12,13,0
1,9.307692,1,16.03014,0,8,12,8,0,0.25,1,-0.672563448606106,0,0,0,0,1,1,1,0,12,8,0
1,12.49659,0,16.43288,0,9,12,12.8476259789869,0,5.92314681642097,1,0.553002448939632,0,0,0,0,0,1,0,0,12,0,0
1,9.307692,0,16.36986,0,9,12.2988993488005,11.0343613579092,0,0,0,-0.683781229648494,1,0,0,0,0,0,0,0,0,0,0
1,9.307692,0,17.36986,0,10,12,12,1,5.25,1,-0.391670211304712,0,0,0,1,1,1,1,1,12,12,1
1,9.307692,0,17.36986,0,9,12,10.4038525253629,0,3,1,-0.0376370416069483,0,0,0,0,0,1,0,1,12,0,0
1,12.49659,0,17.80822,0,8,9.90122310820226,6.34519886256748,0,3.25,1,-0.240903234095018,1,0,1,0,1,0,0,1,0,0,1
1,12.49659,0,21.06849,1,11,16.5079668972574,16.4051474094462,0,5.25,1,-0.263282707274582,0,0,1,0,0,0,0,1,0,0,0
1,12.49659,0,18.33973,0,10,10,12,0,8.5,1,0.298672034043842,1,0,0,0,0,1,1,0,10,12,0
1,9.307692,1,19.68219,0,12,12,12,1,11.25,1,2.07713904050403,1,0,0,0,1,1,1,1,12,12,1
1,9.307692,0,20.03014,0,8,12,7,1,13,1,3.67948688459872,1,0,1,1,1,1,1,1,12,7,1
1,9.307692,0,19.92877,0,10,9.39639820549235,11.4222907021956,0,0,0,-0.683781229648494,1,0,1,0,1,0,0,0,0,0,0
1,9.307692,0,22.67123,0,12,11.0665276141848,8,0,0,0,-0.683781229648494,1,0,0,0,1,0,1,1,0,8,1
1,12.49659,0,17.4411,0,10,8.21270669583398,10.2835818674167,1,2.75,1,-0.185711751366469,0,0,1,0,1,0,0,0,0,0,0
1,9.307692,0,16.01096,0,8,12,10.9012538247441,1,1,1,-0.679294117231539,1,0,1,0,0,1,0,1,12,0,0
1,6.467032,0,18.88767,0,10,13,12,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,0,13,12,0
1,19.99454,1,19.73699,0,12,14,11.1510397699203,0,8,1,1.73746463054052,1,0,0,0,0,1,0,1,14,0,0
1,9.307692,0,20.26027,0,9,12,12,0,4.25,1,-0.450395295061613,1,0,0,0,1,1,1,1,12,12,1
1,12.49659,0,16.66575,0,10,14,13,0,3.75,1,-0.405580259797273,1,0,1,0,1,1,1,1,14,13,1
1,9.307692,1,18.43562,0,12,9,9.34145873494916,0,3.25,1,-0.283642979866516,0,0,1,0,0,1,0,0,9,0,0
1,12.49659,0,20.99178,1,10,11,8.41422312510364,0,0,0,-0.683781229648494,0,0,1,0,0,1,0,0,11,0,0
1,9.307692,0,20.96986,0,12,12,12,0,3,1,0.0103750612544721,0,0,1,0,0,1,1,0,12,12,0
1,12.49659,1,17.16986,0,8,12,10.7998730468660,0,0.25,1,-0.669478558819449,0,0,1,0,0,1,0,1,12,0,0
1,9.307692,0,16.05206,0,9,12,10,0,0,0,-0.683781229648494,1,0,1,0,1,1,1,1,12,10,1
1,6.467032,0,18.70137,0,10,11,6,0,7.5,1,0.382356680620056,1,0,1,0,0,1,1,1,11,6,0
1,12.49659,0,18.78356,0,9,12,11.8301332114701,0,4.5,1,0.404343531463137,1,0,1,0,1,1,0,1,12,0,1
1,12.49659,0,24.29863,0,12,9,9,0,11.5,1,2.20591916687064,0,0,0,1,1,1,1,1,9,9,1
1,9.307692,0,18.15891,0,10,16,16,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,0,16,16,0
1,9.307692,0,16.23562,0,9,12,12.8687704600925,0,0,0,-0.683781229648494,0,0,1,0,1,1,0,0,12,0,0
1,9.307692,1,18.16712,0,11,12,12,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,0,12,12,0
1,9.307692,0,18.6411,0,10,12,12,0,2.75,1,0.0417848481731583,1,0,1,0,1,1,1,1,12,12,1
1,12.49659,0,18.61918,1,11,12,12,0,5,1,0.214763031846780,0,1,1,0,1,1,1,0,12,12,0
1,9.307692,0,17.02466,0,9,12,12,1,12,1,1.02760344617821,1,0,1,0,1,1,1,0,12,12,0
1,9.307692,1,17.30411,0,10,11.9292178359232,13.7180130848632,0,0,0,-0.683781229648494,0,0,0,0,1,0,0,1,0,0,1
1,6.467032,1,16.08767,1,8,11,12,0,3.5,1,-0.2126344258682,0,0,1,0,0,1,1,1,11,12,0
1,9.307692,0,16.01918,0,7,8.75700296884387,12,0,0,0,-0.683781229648494,0,0,0,0,0,0,1,0,0,12,0
1,9.307692,0,16.68493,0,7,8,7.65714744187695,0,0,0,-0.683781229648494,1,0,0,0,0,1,0,1,8,0,0
1,12.49659,0,17.10137,0,9,8,11.0273540245949,0,8.75,1,0.729659181692387,0,0,0,0,1,1,0,1,8,0,1
1,12.49659,0,16.09589,0,10,12,12.0748353950537,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,12,0,0
1,9.307692,0,17.47397,0,10,12,12,0,7.25,1,-0.244605101839006,0,0,0,0,1,1,1,0,12,12,0
1,9.307692,0,20.31507,0,9,10.8266912983362,10,0,6.75,1,1.52073710080158,0,0,0,0,0,0,1,1,0,10,0
1,19.99454,1,24.02466,1,9,12,12,0,9.75,1,1.71772133590592,0,0,0,1,1,1,1,0,12,12,0
1,12.49659,0,18.06301,0,10,14.1137528948304,13.2768994316532,0,1.25,1,-0.414554484631183,0,0,0,0,0,0,0,1,0,0,0
1,9.307692,0,16.35342,0,8,12,12,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,0,12,12,0
1,9.307692,1,16.72329,0,9,12,11,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,0,12,11,0
1,12.49659,0,18.83562,0,9,12,12,0,3,1,-0.253018437620797,0,0,1,0,1,1,1,0,12,12,0
1,6.467032,0,19.02192,0,10,12.5044019276541,9.16372989771381,0,8.75,1,1.16042197372008,0,0,0,1,1,0,0,0,0,0,0
1,9.307692,0,17.23562,0,8,12.9963021814178,12,0,8,1,0.449214655632688,0,0,1,0,0,0,1,1,0,12,0
1,9.307692,0,24.53699,0,11,10,16,0,7.25,1,1.42785387377061,1,0,0,1,1,1,1,1,10,16,1
1,9.307692,1,17.36986,0,11,11,13,1,10.25,1,0.802574758467908,0,0,0,0,1,1,1,0,11,13,0
1,19.99454,1,18.34247,0,12,12,14,0,0,0,-0.683781229648494,0,0,0,0,1,1,1,1,12,14,1
1,12.49659,0,17.27671,0,8,12,16,0,0,0,-0.683781229648494,0,0,0,0,0,1,1,0,12,16,0
1,9.307692,1,20.24657,1,12,16,14.3864187728084,0,0.75,1,-0.609743874768733,0,0,0,1,1,1,0,0,16,0,0
1,19.99454,1,19.76164,0,12,8,12,0,10.75,1,1.64772238220142,1,0,0,0,0,1,1,1,8,12,0
1,19.99454,1,20.06027,1,9,11,9.70119346749308,0,0,0,-0.683781229648494,0,0,1,0,0,1,0,1,11,0,0
1,9.307692,0,18.31507,0,12,11,12,0,0,0,-0.683781229648494,1,1,1,0,1,1,1,0,11,12,0
1,12.49659,0,24.93699,1,12,10.1330631558383,10,0,12.25,1,3.20923750330182,1,1,0,1,1,0,1,1,0,10,1
1,9.307692,0,20.40274,0,12,10,12,0,2.96946737748493,1,1.10201725431975,1,0,0,0,1,1,1,1,10,12,1
1,9.307692,0,21.96438,0,9,12,10,0,3,1,-0.185711751366469,0,0,0,0,0,1,1,1,12,10,0
1,9.307692,1,19.30959,0,11,13,16.2347892456792,0,0,0,-0.683781229648494,0,0,0,1,1,1,0,0,13,0,0
1,6.467032,0,17.73699,1,9,16,12,0,0,0,-0.683781229648494,0,0,1,0,0,1,1,0,16,12,0
1,9.307692,0,16.73973,0,9,14,11,0,2.5,1,-0.0950546743064817,0,0,1,0,1,1,1,0,14,11,0
1,12.49659,0,17.12877,0,8,9.51431759768495,14.5845903231073,0,0.75,1,-0.580801999679372,1,0,1,0,1,0,0,0,0,0,0
1,12.49659,1,18.4137,0,12,10,12,0,8.25,1,0.0713997901250625,0,0,0,0,1,1,1,1,10,12,1
1,6.467032,1,24.26575,1,12,12,12,0,9.75,1,2.34367351807116,0,0,1,1,1,1,1,1,12,12,1
1,12.49659,0,16.67123,0,10,16,9.48391396720172,1,8.77091375859296,1,0.898738594043299,1,0,1,0,1,1,0,1,16,0,1
1,9.307692,1,19.14795,0,11,14,15,0,4,1,-0.0771236308761538,0,0,0,0,1,1,1,1,14,15,1
1,9.307692,0,20.98356,0,9,0,8.27742745365487,0,0,0,-0.683781229648494,0,0,0,0,0,1,0,0,0,0,0
1,12.49659,0,21.98356,0,13,5,7,0,10.1300837853675,1,1.75088750668155,0,0,0,0,1,1,1,1,5,7,1
1,9.307692,1,16.84657,0,9,13,9.45028415985523,1,3.98103950181418,1,-0.683781229648494,0,0,0,0,0,1,0,0,13,0,0
1,9.307692,0,17,0,9,11.8042952348518,15,0,4,1,-0.360709135627721,0,0,0,0,1,0,1,0,0,15,0
1,12.49659,0,21.9589,0,9,0,0,0,9.5,1,1.48708375767442,0,0,0,1,1,1,1,1,0,0,1
1,9.307692,1,16.16438,0,10,12.8818632177915,11,0,0,0,-0.683781229648494,0,0,0,0,0,0,1,0,0,11,0
1,19.99454,1,16.08219,0,10,12,12,0,2.75,1,-0.634422993061987,0,0,0,0,0,1,1,0,12,12,0
1,9.307692,0,18.92329,0,11,12,14,1,13,1,0.482867998759852,1,0,0,0,1,1,1,1,12,14,1
1,12.49659,0,17.49041,0,10,12,11,0,7.25,1,0.154187014217886,1,0,0,0,1,1,1,0,12,11,0
1,9.307692,0,18.74795,0,12,11,12,0,3.5,1,0.448541588770145,1,0,1,0,1,1,1,1,11,12,1
1,9.307692,0,17.2548,0,10,11,12,0,0,0,-0.683781229648494,1,0,0,0,1,1,1,0,11,12,0
1,12.49659,0,21.10137,1,14,12,12,0,5.25,1,-0.0174450357306500,1,0,0,0,1,1,1,0,12,12,0
1,9.307692,0,20.60548,0,11,12,12,0,5,1,0.489598667385285,1,0,0,1,1,1,1,1,12,12,1
